hours_from_pitch,plato,specific_gravity,fluid_temp,ph,conductivity,do,style_name
173.5,10.506,1.042,5.4,5.079,2063.818,0.4,SHU Lager
174.0,10.591,1.042,5.4,5.024,2060.727,0.4,SHU Lager
174.5,10.694,1.043,5.4,5.05,2063.97,0.4,SHU Lager
175.0,10.555,1.043,5.455,5.029,2063.545,0.4,SHU Lager
175.5,10.503,1.042,5.4,5.039,2063.03,0.4,SHU Lager
176.0,10.545,1.042,5.4,5.025,2064.0,0.4,SHU Lager
176.5,10.597,1.043,5.4,5.041,2059.152,0.4,SHU Lager
177.0,10.555,1.043,5.4,5.058,2063.455,0.4,SHU Lager
177.5,10.5,1.042,5.4,5.03,2063.97,0.4,SHU Lager
178.0,10.555,1.043,5.4,5.008,2059.727,0.4,SHU Lager
178.5,10.503,1.042,5.4,5.068,2062.788,0.4,SHU Lager
179.0,10.545,1.042,5.4,5.039,2059.273,0.4,SHU Lager
179.5,10.597,1.043,5.4,5.029,2063.091,0.4,SHU Lager
180.0,10.555,1.043,5.4,5.017,2062.727,0.4,SHU Lager
180.5,10.406,1.042,5.4,5.039,2058.061,0.4,SHU Lager
181.0,10.491,1.042,5.4,5.025,2060.0,0.4,SHU Lager
181.5,10.594,1.043,5.4,5.02,2064.848,0.4,SHU Lager
182.0,10.509,1.043,5.4,5.025,2059.455,0.4,SHU Lager
182.5,10.406,1.042,5.4,5.001,2059.121,0.4,SHU Lager
183.0,10.491,1.042,5.4,5.035,2061.909,0.4,SHU Lager
183.5,10.406,1.042,5.4,5.04,2063.0,0.4,SHU Lager
184.0,10.491,1.042,5.4,5.056,2059.727,0.4,SHU Lager
184.5,10.594,1.043,5.4,5.05,2061.697,0.4,SHU Lager
185.0,10.509,1.043,5.4,5.061,2056.909,0.4,SHU Lager
185.5,10.406,1.042,5.4,5.001,2060.939,0.4,SHU Lager
186.0,10.491,1.042,5.4,5.053,2059.0,0.4,SHU Lager
186.5,10.406,1.042,5.4,5.038,2056.0,0.4,SHU Lager
187.0,10.545,1.042,5.455,5.017,2057.636,0.4,SHU Lager
187.5,10.403,1.042,5.4,5.01,2054.03,0.4,SHU Lager
188.0,10.445,1.042,5.4,5.021,2051.182,0.4,SHU Lager
188.5,10.403,1.042,5.4,5.019,2058.939,0.4,SHU Lager
189.0,10.445,1.042,5.4,5.012,2056.455,0.4,SHU Lager
189.5,10.5,1.042,5.4,5.039,2055.909,0.4,SHU Lager
190.0,10.445,1.042,5.4,5.037,2054.636,0.4,SHU Lager
